scenario_id,K,B,lambda,rho,mu_vm,mu_container,stage_capacity_ratio,holding_vm,holding_container,blocking_cost,states,full_state_optimal_gain,jsq_uniform_tie_gain,jsq_uniform_tie_relative_gap,jsq_lowest_index_gain,jsq_lowest_index_relative_gap,rz_candidate_gain,rz_candidate_relative_gap,candidate_observation_gap_upper,candidate_observation_share_upper,uniform_rule_gap_lower,uniform_rule_share_lower,candidate_decomposition_error,rz_globally_certified,rz_global_bound_relative_gap,rz_strictly_randomized_observations,rz_decision_observations,rz_start_count,rz_successful_start_count,rz_best_gain_start_count,rz_distinct_final_gain_count,rz_final_gain_range,rz_best_start_name,rz_projected_gradient_residual,rz_gain_evaluation_error,rz_fast_generator_residual,rz_poisson_residual,rz_independent_generator_residual,rz_independent_poisson_gain_error,rz_independent_cost_decomposition_error,rz_reflection_gain_error,rz_all_runs_no_worse_than_starts,rz_polishing_run_count,dz_solved,dz_gain,dz_relative_gap,rz_improvement_over_dz,rvi_span_residual,bellman_residual,check_checked_uniformized_rows,check_minimum_transition_probability,check_maximum_row_sum_error,check_rvi_stationary_gain_error,check_stationary_generator_residual,check_stationary_poisson_gain_error,check_arrival_promotion_flow_error,check_promotion_departure_flow_error,check_cost_decomposition_error
K4_B1_lambda2_rho0p25_muvm8_muc1_hvm1_hc1_cb10,4,1,2.0,0.25,8.0,1.0,2.0,1.0,1.0,10.0,100,2.6890395611220397,2.68903956112204,0.0,2.6890395611220397,0.0,2.68903956112204,0.0,0.0,0.0,0.0,0.0,0.0,True,1.651478900759497e-16,5,25,22,22,22,1,7.105427357601002e-15,uniform_tie_jsq,2.7755575615628914e-16,4.884981308350689e-15,6.661338147750939e-16,7.682743330406083e-14,1.8596777763557615e-16,5.861977570020827e-14,4.440892098500626e-16,0.0,True,0,False,,,,9.823253321883385e-12,9.41594024972403e-12,125,0.0,2.220446049250313e-16,4.828359934094806e-11,1.0061396160665481e-16,6.927791673660977e-14,2.220446049250313e-16,4.440892098500626e-16,0.0
K4_B1_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb10,4,1,4.0,0.5,8.0,1.0,2.0,1.0,1.0,10.0,100,7.710295533472299,7.710295533472301,0.0,7.710295533472299,0.0,7.710295533472299,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,4,25,22,22,22,1,9.769962616701378e-15,random_04,1.5543122344752192e-15,4.440892098500626e-15,2.0729945537922845e-16,9.414691248821327e-14,2.983724378680108e-16,1.4210854715202004e-13,8.881784197001252e-16,4.440892098500626e-15,True,0,False,,,,9.901413022816996e-12,9.512834964198191e-12,125,0.0,1.1102230246251565e-16,1.1164846824840424e-10,1.2750217548429532e-16,1.0391687510491465e-13,0.0,4.440892098500626e-16,8.881784197001252e-16
K4_B1_lambda6_rho0p75_muvm8_muc1_hvm1_hc1_cb10,4,1,6.0,0.75,8.0,1.0,2.0,1.0,1.0,10.0,100,17.20067040644464,17.200670406444637,0.0,17.20067040644464,0.0,17.200670406444637,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,4,25,22,22,22,1,1.4210854715202004e-14,random_01_reflected,1.0384268936986741e-15,3.552713678800501e-15,1.457167719820518e-16,1.5276668818842154e-13,1.8041124150158794e-16,1.3855583347321954e-13,0.0,1.0658141036401503e-14,True,0,False,,,,9.990230864787009e-12,9.576561765811675e-12,125,0.0,2.220446049250313e-16,1.7789147932489868e-10,1.0408340855860843e-16,1.3855583347321954e-13,1.7763568394002505e-15,8.881784197001252e-16,3.552713678800501e-15
K4_B1_lambda8_rho1_muvm8_muc1_hvm1_hc1_cb10,4,1,8.0,1.0,8.0,1.0,2.0,1.0,1.0,10.0,100,31.09946436189697,31.099464361896974,0.0,31.09946436189697,0.0,31.099464361896967,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,5,25,22,22,22,1,2.842170943040401e-14,random_02,1.9845236565174673e-15,1.0658141036401503e-14,5.551115123125783e-16,3.019806626980426e-13,1.6653345369377348e-16,1.8474111129762605e-13,3.552713678800501e-15,1.4210854715202004e-14,True,0,False,,,,9.698908343125368e-12,9.22506515621535e-12,125,0.0,2.220446049250313e-16,2.1962520690976817e-10,2.220446049250313e-16,1.4210854715202004e-13,8.881784197001252e-16,0.0,3.552713678800501e-15
K4_B1_lambda12_rho1p5_muvm8_muc1_hvm1_hc1_cb10,4,1,12.0,1.5,8.0,1.0,2.0,1.0,1.0,10.0,100,65.76738444903148,65.76738444903144,0.0,65.76738444903148,0.0,65.76738444903148,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,5,25,22,22,22,1,4.263256414560601e-14,random_05,2.9976021664879227e-15,4.263256414560601e-14,3.3306690738754696e-16,2.4158453015843406e-13,5.551115123125783e-16,3.836930773104541e-13,0.0,4.263256414560601e-14,True,0,False,,,,9.755751761986176e-12,9.158895863947691e-12,125,0.0,1.1102230246251565e-16,2.7995383788947947e-10,5.551115123125783e-16,4.831690603168681e-13,2.6645352591003757e-15,0.0,0.0
K4_B2_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,4,2,0.5,0.25,1.0,1.0,0.25,1.0,1.0,10.0,225,1.0643040281066105,1.0861436907539213,0.0205201352908185,1.0827692812488372,0.01734960373595151,1.082767478607685,0.017347910008309292,0.018463450501074563,0.8454091438700903,0.0033762121462361794,0.15459085612990978,0.0,False,0.017347910008309292,1,36,22,22,21,3,0.0033762121462417305,lowest_index_jsq,2.475797344914099e-13,4.218847493575595e-15,1.3183898417423734e-16,9.9253938401489e-14,2.0608884383227087e-16,5.839773109528323e-14,2.220446049250313e-16,0.0,True,0,False,,,,9.485745522397337e-12,8.69523897328861e-12,325,0.0,2.220446049250313e-16,4.488853733164433e-12,2.5355414907429183e-16,7.749356711883593e-14,8.881784197001252e-16,1.1657341758564144e-15,0.0
K4_B2_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,4,2,1.0,0.5,1.0,1.0,0.25,1.0,1.0,10.0,225,2.6195531236391933,2.7061294024771545,0.03305001836255405,2.7002805799743066,0.03081726253482627,2.7002434514190754,0.030803088913037065,0.08069032777988205,0.9320142753063408,0.0058859510580790975,0.06798572469365917,0.0,False,0.030803088913037065,1,36,22,22,21,3,0.0058859510581288355,lowest_index_jsq_reflected,7.123190925995004e-13,1.7763568394002505e-15,7.216449660063518e-16,1.1057821325266559e-13,1.3877787807814457e-16,1.234568003383174e-13,0.0,3.9968028886505635e-15,True,0,False,,,,9.656275778979762e-12,8.96022145369102e-12,325,0.0,2.220446049250313e-16,1.7211121416949027e-11,2.0816681711721685e-16,9.681144774731365e-14,1.1102230246251565e-16,4.440892098500626e-16,4.440892098500626e-16
K4_B2_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,4,2,1.5,0.75,1.0,1.0,0.25,1.0,1.0,10.0,225,5.1289131153447105,5.27752860205556,0.028976019552021882,5.272629300034644,0.028020787534879896,5.272451804557941,0.02798618069465654,0.14353868921323087,0.9658393777796761,0.005076797497618912,0.03416062222032394,0.0,False,0.02798618069465654,1,36,22,22,21,7,0.005076797497640229,random_01_reflected,2.9126762113307336e-10,3.2862601528904634e-14,3.623100687349235e-15,1.3145040611561853e-13,1.6414820891430537e-16,1.1723955140041653e-13,8.881784197001252e-16,8.881784197001252e-16,True,0,False,,,,9.407585821463726e-12,8.720357769220755e-12,325,0.0,2.220446049250313e-16,3.161382267080626e-11,1.216474837528736e-16,1.1102230246251565e-13,4.440892098500626e-16,2.220446049250313e-16,8.881784197001252e-16
K4_B2_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,4,2,2.0,1.0,1.0,1.0,0.25,1.0,1.0,10.0,225,8.565337630073303,8.737692030091631,0.020122312448394762,8.734820058054954,0.019787010775452644,8.734420456283576,0.01974035741645668,0.16908282621027304,0.9810183331106882,0.003271573808055095,0.018981666889311768,0.0,False,0.01974035741645668,1,36,22,22,21,11,0.003271573808055095,always_vm1_when_both_feasible,4.154551147550478e-10,5.329070518200751e-15,4.605462129822664e-16,1.971756091734278e-13,1.1796119636642288e-16,1.9539925233402755e-13,3.552713678800501e-15,7.105427357601002e-15,True,0,False,,,,9.379164112033322e-12,8.630318681923654e-12,325,0.0,2.220446049250313e-16,4.376943252282217e-11,1.0755285551056204e-16,1.8829382497642655e-13,0.0,2.220446049250313e-16,0.0
K4_B2_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,4,2,3.0,1.5,1.0,1.0,0.25,1.0,1.0,10.0,225,17.09154591464989,17.233699990323753,0.008317215796847188,17.233232105240027,0.008289840561975964,17.23259240007194,0.00825241239887816,0.14104648542205211,0.992208522713383,0.001107590251812951,0.00779147728661698,0.0,False,0.00825241239887816,3,36,22,22,20,12,0.0011075902517987402,always_vm1_when_both_feasible,9.3315398741467e-09,2.1316282072803006e-14,3.7404974950749903e-16,1.1723955140041653e-13,3.211948935988307e-16,1.4566126083082054e-13,7.105427357601002e-15,3.552713678800501e-15,True,0,False,,,,9.684697488410166e-12,8.824940778140444e-12,325,0.0,2.220446049250313e-16,4.924061158817494e-11,5.273559366969494e-16,2.7000623958883807e-13,2.220446049250313e-16,2.220446049250313e-16,3.552713678800501e-15
K4_B2_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,4,2,1.0,0.25,2.0,1.0,0.5,1.0,1.0,10.0,225,1.5873934308878406,1.6238451738166129,0.02296326935685035,1.618887301131007,0.019839990282403817,1.6188847310962693,0.019838371254198406,0.03149130020842872,0.8639175435304585,0.004960442720343572,0.13608245646954148,0.0,False,0.019838371254198406,1,36,22,22,21,3,0.004960442720353786,lowest_index_jsq,1.8343437879764224e-11,1.9984014443252818e-15,4.49293380277993e-16,1.1790568521519162e-13,2.706168622523819e-16,1.0236256287043943e-13,2.220446049250313e-16,6.661338147750939e-16,True,0,False,,,,9.301004411099711e-12,8.460260270126696e-12,325,0.0,1.1102230246251565e-16,7.838618643063455e-12,1.942890293094024e-16,1.0857981180834031e-13,0.0,3.3306690738754696e-16,2.220446049250313e-16
K4_B2_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,4,2,2.0,0.5,2.0,1.0,0.5,1.0,1.0,10.0,225,4.069579328519079,4.227726203841101,0.0388607427342059,4.219612998837721,0.03686712021245678,4.21945302639324,0.036827810880566025,0.1498736978741615,0.9476867473289321,0.008273177447860824,0.052313252671067886,0.0,False,0.036827810880566025,1,36,22,22,10,11,0.008273177447866153,random_06,7.659210488064616e-10,1.4210854715202004e-14,1.806016545081307e-15,9.325873406851315e-14,1.3501705179233547e-16,2.779998453661392e-13,8.881784197001252e-16,4.440892098500626e-15,True,0,False,,,,9.325873406851315e-12,8.592127009876549e-12,325,0.0,1.1102230246251565e-16,2.148592415096573e-11,2.8319360745321376e-16,5.568878691519785e-13,0.0,2.220446049250313e-16,8.881784197001252e-16
K4_B2_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,4,2,3.0,0.75,2.0,1.0,0.5,1.0,1.0,10.0,225,8.61613656127354,8.887936799250594,0.03154548863567216,8.881479521313443,0.030796048571528466,8.880259254560569,0.030654422827298893,0.2641226932870282,0.9717529876089592,0.007677544690025684,0.028247012391040816,0.0,False,0.030654422827298893,2,36,22,22,0,4,0.007677522575551876,polish_01,1.367571056398731e-10,2.842170943040401e-14,1.988426784338415e-15,1.4921397450962104e-13,2.9024092157436954e-16,1.3766765505351941e-12,1.7763568394002505e-15,2.3092638912203256e-14,True,3,False,,,,9.35784782996052e-12,8.687162100784462e-12,325,0.0,2.220446049250313e-16,4.156319732828706e-11,1.4620466295967027e-16,8.402167850363185e-13,8.881784197001252e-16,1.3322676295501878e-15,0.0
K4_B2_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,4,2,4.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,225,15.345285608450718,15.631842209883338,0.018673917758481613,15.628605488853633,0.018462991672627455,15.626146939392909,0.018302776377620445,0.2808613309421908,0.9801251464389364,0.005695270490429394,0.0198748535610636,0.0,False,0.018302776377620445,2,36,22,22,20,2,0.005695270490461368,random_04_reflected,4.2165507231628485e-09,2.3092638912203256e-14,2.551127711858392e-15,2.149391775674303e-13,1.8735013540549517e-16,6.625811010962934e-13,1.7763568394002505e-15,7.105427357601002e-15,True,0,False,,,,9.57811607804615e-12,8.90065798841988e-12,325,0.0,1.1102230246251565e-16,6.190248313941993e-11,1.1796119636642288e-16,1.6324719354088302e-12,8.881784197001252e-16,4.440892098500626e-16,1.7763568394002505e-15
K4_B2_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,4,2,6.0,1.5,2.0,1.0,0.5,1.0,1.0,10.0,225,32.625939503983766,32.80663237545841,0.00553831933184895,32.806607600696154,0.005537559974030106,32.80570789044785,0.0055099834425345095,0.1797683864640831,0.9948836663946965,0.0009244850105645241,0.00511633360530349,0.0,False,0.0055099834425345095,4,36,22,22,20,2,0.0009244850105929459,random_07_reflected,1.4240153500821862e-10,2.1316282072803006e-14,8.344019919448442e-16,3.836930773104541e-13,1.7694179454963432e-16,5.755396159656812e-13,7.105427357601002e-15,1.4210854715202004e-14,True,0,False,,,,9.961809155356605e-12,9.269474077200357e-12,325,0.0,2.220446049250313e-16,8.834177833705326e-11,3.608224830031759e-16,9.876544027065393e-13,0.0,4.440892098500626e-16,0.0
K4_B2_lambda2_rho0p25_muvm4_muc1_hvm1_hc1_cb10,4,2,2.0,0.25,4.0,1.0,1.0,1.0,1.0,10.0,225,2.641595671760652,2.6970916423021802,0.02100850297976883,2.6909882121831665,0.018697994151994402,2.6867825516665325,0.017105903219383604,0.04518687990588033,0.814237132262902,0.010309090635647777,0.1857628677370981,0.0,False,0.017105903219383604,1,36,22,22,15,5,0.01030909063567087,random_01,1.1718404024918527e-12,2.353672812205332e-14,2.653198570134324e-15,1.0391687510491465e-13,1.802486111757151e-16,9.103828801926284e-14,4.440892098500626e-16,2.398081733190338e-14,True,0,False,,,,9.450218385609332e-12,8.871542389599085e-12,325,0.0,2.220446049250313e-16,2.2152946144160524e-11,1.717376241217039e-16,1.1146639167236572e-13,2.220446049250313e-16,2.220446049250313e-16,0.0
K4_B2_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb10,4,2,4.0,0.5,4.0,1.0,1.0,1.0,1.0,10.0,225,7.629927540809672,7.847103558964178,0.028463706502179893,7.837209902877472,0.027167015801804528,7.828868763953851,0.026073802415568934,0.19894122314417917,0.9160367928039194,0.018234795010326543,0.08396320719608068,0.0,False,0.026073802415568934,1,36,22,22,20,2,0.018234795010359406,random_03,1.2568504570431571e-09,1.865174681370263e-14,1.465841337200402e-15,1.6608936448392342e-13,6.266688556966216e-17,4.938272013532696e-13,0.0,9.769962616701378e-15,True,0,False,,,,9.904965736495797e-12,9.4020347063406e-12,325,0.0,1.1102230246251565e-16,6.73514577442802e-11,3.408189529208183e-16,2.9665159217984183e-13,4.440892098500626e-16,0.0,8.881784197001252e-16
K4_B2_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb10,4,2,6.0,0.75,4.0,1.0,1.0,1.0,1.0,10.0,225,19.25569495857461,19.490474810201412,0.012192748801426801,19.486195382875287,0.011970506636948628,19.48315301783435,0.011812508442259631,0.22745805925973883,0.9688142218494099,0.0073217923670618745,0.03118577815059013,0.0,False,0.011812508442259631,2,36,22,22,20,2,0.007321792367090296,random_03_reflected,8.506169768551786e-09,2.842170943040401e-14,2.220446049250313e-15,2.948752353404416e-13,1.960237527853792e-16,4.050093593832571e-13,0.0,1.4210854715202004e-14,True,0,False,,,,9.521272659185342e-12,9.013345625419333e-12,325,0.0,1.1102230246251565e-16,1.197832943944377e-10,2.3245294578089215e-16,2.2737367544323206e-13,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B2_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb10,4,2,8.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,225,36.11294524331622,36.263567153352994,0.004170856434498455,36.263276134520055,0.004162797860738306,36.262061190489746,0.004129154965590231,0.14911594717352727,0.9900017011941964,0.0015059628632485555,0.009998298805803616,0.0,False,0.004129154965590231,3,36,22,22,9,3,0.0015059628632982935,lowest_index_jsq_reflected,1.2938666249517894e-09,2.842170943040401e-14,1.0824674490095276e-15,2.0392576516314875e-12,2.7755575615628914e-16,4.263256414560601e-13,0.0,7.105427357601002e-15,True,0,False,,,,9.514167231827741e-12,8.916867244579407e-12,325,0.0,2.220446049250313e-16,1.5627676930307643e-10,1.249000902703301e-16,3.197442310920451e-13,0.0,0.0,0.0
K4_B2_lambda12_rho1p5_muvm4_muc1_hvm1_hc1_cb10,4,2,12.0,1.5,4.0,1.0,1.0,1.0,1.0,10.0,225,74.57623260099248,74.62782769039634,0.0006918436022360077,74.6284415890363,0.0007000754291672424,74.62779461534826,0.0006914000956800131,0.051562014355781116,0.9993589496895523,3.307504807992245e-05,0.0006410503104477096,0.0,False,0.0006914000956800131,3,36,22,22,2,7,3.307504816518758e-05,random_05,4.346101478702735e-09,1.4210854715202004e-14,1.3322676295501878e-15,7.105427357601002e-13,2.498001805406602e-16,3.694822225952521e-13,1.4210854715202004e-14,2.842170943040401e-14,True,0,False,,,,9.563905223330949e-12,8.915534976949857e-12,325,0.0,2.220446049250313e-16,1.9606716250564205e-10,1.6653345369377348e-16,6.536993168992922e-13,0.0,8.881784197001252e-16,2.842170943040401e-14
K4_B2_lambda2_rho0p25_muvm8_muc1_hvm1_hc1_cb10,4,2,2.0,0.25,8.0,1.0,2.0,1.0,1.0,10.0,225,2.26609644046987,2.2815540833772467,0.006821264369565673,2.2787362678004244,0.005577797619210555,2.2759258397297675,0.004337590882874936,0.009829399259897453,0.6358925043614929,0.00562824364747927,0.36410749563850703,0.0,False,0.004337590882874936,2,36,22,22,21,2,0.005627455982495366,random_02_reflected,2.4878850368725836e-10,2.3092638912203256e-14,2.470402083853268e-15,1.4832579608992091e-13,1.730386667286865e-16,1.3145040611561853e-13,4.440892098500626e-16,1.199040866595169e-14,True,0,False,,,,9.976020010071807e-12,9.563044800486864e-12,325,0.0,2.220446049250313e-16,3.29758442774164e-11,8.326672684688674e-17,1.0480505352461478e-13,0.0,4.440892098500626e-16,4.440892098500626e-16
K4_B2_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb10,4,2,4.0,0.5,8.0,1.0,2.0,1.0,1.0,10.0,225,5.114155125239896,5.183162439170956,0.013493394752632351,5.1760701428223586,0.01210659748604286,5.172130396951791,0.01133623644417222,0.05797527171189465,0.8401322759760435,0.011032042219165206,0.1598677240239565,0.0,False,0.01133623644417222,1,36,22,22,4,3,0.011032042219190963,random_08_reflected,1.624393120014389e-09,1.0658141036401503e-14,1.6670692604137116e-15,1.9984014443252818e-13,3.3133218391157016e-16,2.5224267119483557e-13,0.0,3.552713678800501e-15,True,0,False,,,,9.805489753489383e-12,9.464679040505075e-12,325,0.0,2.220446049250313e-16,7.938449897437749e-11,3.2276698674893467e-16,2.1227464230832993e-13,4.440892098500626e-16,0.0,0.0
K4_B2_lambda6_rho0p75_muvm8_muc1_hvm1_hc1_cb10,4,2,6.0,0.75,8.0,1.0,2.0,1.0,1.0,10.0,225,12.21565236337803,12.334744597631556,0.009749150574271278,12.327423353110571,0.009149817497068394,12.327334388981585,0.00914253469903683,0.11168202560355489,0.9377775663004577,0.007410208649970329,0.062222433699542265,0.0,False,0.00914253469903683,1,36,22,22,20,2,0.007410208650044936,always_vm2_when_both_feasible,2.556913347717682e-09,3.907985046680551e-14,1.6653345369377348e-15,3.6060043839825084e-13,1.3877787807814457e-16,3.6415315207705135e-13,1.7763568394002505e-15,1.9539925233402755e-14,True,0,False,,,,9.919176591210999e-12,9.580558568700326e-12,325,0.0,1.1102230246251565e-16,1.6343193465218064e-10,1.942890293094024e-16,2.1671553440683056e-13,8.881784197001252e-16,0.0,0.0
K4_B2_lambda8_rho1_muvm8_muc1_hvm1_hc1_cb10,4,2,8.0,1.0,8.0,1.0,2.0,1.0,1.0,10.0,225,26.11152045240879,26.212430090177552,0.003864563840802806,26.209512362267663,0.0037528228215386555,26.209045653553506,0.0037349491509874664,0.09752520114471608,0.9664607197203361,0.003384436624045861,0.033539280279663866,0.0,False,0.0037349491509874664,1,36,22,22,20,2,0.00338443662407073,random_02_reflected,1.6601664487581047e-11,3.907985046680551e-14,1.887379141862766e-15,9.059419880941277e-13,3.616898447411643e-16,4.760636329592671e-13,3.552713678800501e-15,7.105427357601002e-15,True,0,False,,,,9.890754881780595e-12,9.492628905150013e-12,325,0.0,2.220446049250313e-16,2.3134560933613102e-10,1.4181364416110398e-16,3.019806626980426e-13,0.0,8.881784197001252e-16,0.0
K4_B2_lambda12_rho1p5_muvm8_muc1_hvm1_hc1_cb10,4,2,12.0,1.5,8.0,1.0,2.0,1.0,1.0,10.0,225,63.06584940397525,63.10457839742189,0.0006141040485882725,63.10495383206347,0.0006200571063070117,63.104331038092774,0.0006101818096673124,0.03848163411752381,0.9936130710585988,0.0002473593291156817,0.006386928941401265,0.0,False,0.0006101818096673124,3,36,22,22,20,2,0.0002473593291725251,random_08,2.585884006922612e-10,6.394884621840902e-14,2.886579864025407e-15,7.958078640513122e-13,3.3306690738754696e-16,8.597567102697212e-13,7.105427357601002e-15,0.0,True,0,False,,,,9.407585821463726e-12,8.765432824020536e-12,325,0.0,2.220446049250313e-16,2.8208546609675977e-10,2.220446049250313e-16,6.039613253960852e-13,1.7763568394002505e-15,8.881784197001252e-16,0.0
K4_B3_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,4,3,0.5,0.25,1.0,1.0,0.25,1.0,1.0,10.0,400,1.0511762130512834,1.0744025583868613,0.022095577361057297,1.0709452764019862,0.018806612160028362,1.0709452412090683,0.018806578680467586,0.019769028157784918,0.8511467418639868,0.0034573171777929623,0.14885325813601327,0.0,False,0.018806578680467586,3,49,22,22,19,8,0.0034573171777974032,random_03,7.543593527614689e-11,2.220446049250313e-15,1.5439038936193583e-16,1.3522516439934407e-13,2.0296264668928643e-16,2.220446049250313e-13,2.220446049250313e-16,2.220446049250313e-16,True,0,False,,,,9.706013770482969e-12,9.039519133224871e-12,625,0.0,2.220446049250313e-16,1.3173906410202108e-12,2.498001805406602e-16,8.992806499463768e-14,3.885780586188048e-16,3.885780586188048e-16,2.220446049250313e-16
K4_B3_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,4,3,1.0,0.5,1.0,1.0,0.25,1.0,1.0,10.0,400,2.4527556844836385,2.5544131416400266,0.041446222222409984,2.547763234292631,0.03873502379793431,2.5477631854094938,0.038735003868049976,0.0950075009258553,0.9345846687832975,0.006649956230532883,0.06541533121670255,0.0,False,0.038735003868049976,1,49,22,22,21,3,0.006649956230524001,random_07_reflected,1.6808221481312557e-11,3.9968028886505635e-15,9.246076126956382e-16,2.0117241206207837e-13,2.081937377102524e-16,1.4521717162097048e-13,4.440892098500626e-16,3.9968028886505635e-15,True,0,False,,,,9.833911462919787e-12,9.370282327836321e-12,625,0.0,2.220446049250313e-16,1.006927874414032e-11,1.8041124150158794e-16,1.6697754290362354e-13,5.551115123125783e-16,7.771561172376096e-16,0.0
K4_B3_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,4,3,1.5,0.75,1.0,1.0,0.25,1.0,1.0,10.0,400,4.789783712126242,4.984851882892537,0.040725882939649766,4.9782494724518385,0.03934744691048564,4.9782459620578745,0.039346714018527476,0.1884622499316322,0.9661353217764234,0.006605920834662271,0.03386467822357669,0.0,False,0.039346714018527476,1,49,22,22,21,9,0.006605920834662271,always_vm2_when_both_feasible,1.1647627307098674e-12,1.3322676295501878e-14,9.21578808164714e-16,1.6342482922482304e-13,1.3010426069826053e-16,3.623767952376511e-13,0.0,1.509903313490213e-14,True,0,False,,,,9.961809155356605e-12,9.547029833356646e-12,625,0.0,2.220446049250313e-16,2.90798496394018e-11,2.177733354093831e-16,3.304023721284466e-13,1.5543122344752192e-15,1.3322676295501878e-15,8.881784197001252e-16
K4_B3_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,4,3,2.0,1.0,1.0,1.0,0.25,1.0,1.0,10.0,400,8.359903383916429,8.5843281950171,0.026845383348860413,8.58018541632733,0.02634982993161153,8.580161613184183,0.026346982632778744,0.2202582292677544,0.9814343975049689,0.004166581832917515,0.01856560249503109,0.0,False,0.026346982632778744,1,49,22,22,21,2,0.004166581832940608,random_01_reflected,2.1094237467877974e-15,3.375077994860476e-14,1.5331660569470155e-15,1.971756091734278e-13,1.2918268885164785e-16,2.042810365310288e-13,0.0,3.730349362740526e-14,True,0,False,,,,9.912071163853398e-12,9.464318218022072e-12,625,0.0,2.220446049250313e-16,5.020517335196928e-11,1.0204332970514644e-16,3.0730973321624333e-13,4.440892098500626e-16,6.661338147750939e-16,3.552713678800501e-15
K4_B3_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,4,3,3.0,1.5,1.0,1.0,0.25,1.0,1.0,10.0,400,17.631263159528856,17.76838626122109,0.0077772704344285055,17.7678318052556,0.007745823114944253,17.767715414539346,0.007739221732207172,0.1364522550104894,0.9951077048763922,0.0006708466817428871,0.004892295123607819,0.0,False,0.007739221732207172,3,49,22,22,19,5,0.0006708466817570979,random_01,1.2651268921359815e-12,1.4210854715202004e-14,9.308282226602738e-16,4.511946372076636e-13,1.249000902703301e-16,2.6290081223123707e-13,0.0,3.552713678800501e-15,True,0,False,,,,9.919176591210999e-12,9.354739205491569e-12,625,0.0,2.220446049250313e-16,7.877432040004351e-11,1.4354836763708079e-16,3.481659405224491e-13,2.220446049250313e-16,2.220446049250313e-16,0.0
K4_B3_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,4,3,1.0,0.25,2.0,1.0,0.5,1.0,1.0,10.0,400,1.5528690776766432,1.5901088767500753,0.023981287031067163,1.5850133462660616,0.020699921874619165,1.5850133366206167,0.020699915663248854,0.03214425894397355,0.8631695053077271,0.0050955401294585645,0.13683049469227299,0.0,False,0.020699915663248854,2,49,22,22,19,4,0.005095540129461451,random_07_reflected,7.624514908322055e-11,1.3322676295501878e-15,8.881784197001252e-16,4.74953409934642e-13,7.858941091214849e-16,1.0902390101819037e-13,2.220446049250313e-16,3.774758283725532e-15,True,0,False,,,,9.460876526645734e-12,8.608974644275236e-12,625,0.0,1.1102230246251565e-16,2.6207924719301445e-12,1.457167719820518e-16,1.0502709812953981e-13,4.440892098500626e-16,3.3306690738754696e-16,2.220446049250313e-16
K4_B3_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,4,3,2.0,0.5,2.0,1.0,0.5,1.0,1.0,10.0,400,3.584956367820581,3.7492127674152167,0.04581824232758869,3.7398835395437753,0.04321591557260144,3.7398785557392893,0.04321452537311931,0.15492218791870815,0.9431729192959113,0.009334211675927406,0.056827080704088755,0.0,False,0.04321452537311931,1,49,22,22,21,2,0.00933421167593007,random_01,8.973599641137753e-12,6.217248937900877e-15,3.7470027081099033e-16,1.9229062786507711e-13,1.715207836872068e-16,1.5778489625972725e-12,0.0,5.773159728050814e-15,True,0,False,,,,9.940492873283802e-12,9.309830684145481e-12,625,0.0,1.1102230246251565e-16,1.1620482354146588e-11,1.5742615544489524e-16,1.0795808691455022e-12,4.440892098500626e-16,0.0,4.440892098500626e-16
