scenario_id,K,B,lambda,rho,mu_vm,mu_container,stage_capacity_ratio,holding_vm,holding_container,blocking_cost,states,full_state_optimal_gain,weighted_ff_gain,weighted_ff_relative_gap,weighted_ff_numerically_optimal,uniform_jsq_gain,uniform_jsq_relative_gap,lexicographic_ff_gain,lexicographic_ff_relative_gap,weighted_ff_improvement_over_uniform_jsq,weighted_ff_improvement_over_lexicographic_ff,uniform_jsq_endpoint_error,lexicographic_ff_endpoint_error,rvi_iterations,rvi_span_residual,bellman_residual,globally_certified_within_class,class_definition,minimum_feeder_weight,minimum_feeder_weight_fraction,best_feeder_weight,best_feeder_weight_fraction,best_candidate_kind,best_gain,critical_weight_count,candidate_weight_count,distinct_policy_count,critical_weights,lexicographic_weight,lexicographic_weight_fraction,lexicographic_gain,jsq_gain,improvement_over_lexicographic,improvement_over_jsq,best_tie_state_count,best_generator_residual,best_poisson_gain_error,best_cost_decomposition_error,check_checked_uniformized_rows,check_minimum_transition_probability,check_maximum_row_sum_error,check_rvi_stationary_gain_error,check_stationary_generator_residual,check_stationary_poisson_gain_error,check_arrival_promotion_flow_error,check_promotion_departure_flow_error,check_cost_decomposition_error
K2_B4_lambda1_rho1_muvm0p5_muc1_hvm1_hc1_cb10,2,4,1.0,1.0,0.5,1.0,0.25,1.0,1.0,10.0,225,7.1224680097146935,7.122468009714707,0.0,True,7.192882626584793,0.009886266498362278,7.122468009714707,0.0,0.0704146168700861,0.0,0.0,0.0,1063,9.976020010071807e-12,9.720446669803096e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,7.122468009714707,2,4,4,"['1', '2']",3.0,3,7.122468009714707,7.192882626584793,0.0,0.0704146168700861,12,2.645453300864631e-16,1.616484723854228e-13,0.0,369,0.0,2.220446049250313e-16,2.9172220195050613e-11,2.0122792321330962e-16,1.794120407794253e-13,4.440892098500626e-16,5.551115123125783e-16,8.881784197001252e-16
K2_B4_lambda1p5_rho1p5_muvm0p5_muc1_hvm1_hc1_cb10,2,4,1.5,1.5,0.5,1.0,0.25,1.0,1.0,10.0,225,13.385654342676863,13.385654342676858,0.0,True,13.400049546591244,0.0010754202630561965,13.385654342676858,0.0,0.014395203914386201,0.0,0.0,0.0,650,9.777068044058979e-12,9.380052290453023e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,13.385654342676858,2,4,4,"['1', '2']",3.0,3,13.385654342676858,13.400049546591244,0.0,0.014395203914386201,12,8.326672684688674e-17,1.580957587066223e-13,0.0,369,0.0,2.220446049250313e-16,4.6497916628140956e-11,1.434941575284565e-16,1.509903313490213e-13,1.1102230246251565e-16,0.0,1.7763568394002505e-15
K2_B4_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,2,4,0.5,0.25,1.0,1.0,0.5,1.0,1.0,10.0,225,1.0588267639688418,1.0588267639688407,0.0,True,1.0796086510257656,0.019627277817408292,1.0588267639688407,0.0,0.020781887056924964,0.0,0.0,0.0,255,9.897860309138196e-12,8.85716500143019e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.0588267639688407,2,4,4,"['1', '2']",3.0,3,1.0588267639688407,1.0796086510257656,0.0,0.020781887056924964,12,6.170102978177584e-17,6.52811138479592e-14,2.220446049250313e-16,369,0.0,2.220446049250313e-16,1.3633538742396922e-13,1.960237527853792e-16,9.325873406851315e-14,5.551115123125783e-17,4.440892098500626e-16,0.0
K2_B4_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,2,4,1.0,0.5,1.0,1.0,0.5,1.0,1.0,10.0,225,2.6401469052218074,2.6401469052217954,0.0,True,2.7175412707796167,0.029314416332187836,2.6401469052217954,0.0,0.07739436555782131,0.0,0.0,0.0,565,9.535483513900544e-12,9.116374322104548e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,2.6401469052217954,2,4,4,"['1', '2']",3.0,3,2.6401469052217954,2.7175412707796167,0.0,0.07739436555782131,12,2.706168622523819e-16,3.9124259387790516e-13,4.440892098500626e-16,369,0.0,1.1102230246251565e-16,3.715694418815474e-12,1.2663481374630692e-16,1.0791367799356522e-13,3.3306690738754696e-16,2.220446049250313e-16,0.0
K2_B4_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,2,4,1.5,0.75,1.0,1.0,0.5,1.0,1.0,10.0,225,6.1346160429369325,6.134616042936938,0.0,True,6.23506516533617,0.016374149856516182,6.134616042936938,0.0,0.10044912239923232,0.0,0.0,0.0,811,9.819700608204585e-12,9.483747120953012e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,6.134616042936938,2,4,4,"['1', '2']",3.0,3,6.134616042936938,6.23506516533617,0.0,0.10044912239923232,12,1.2576745200831851e-16,1.5898393712632242e-13,0.0,369,0.0,0.0,2.119993069982229e-11,1.2836953722228372e-16,1.865174681370263e-13,6.661338147750939e-16,4.440892098500626e-16,0.0
K2_B4_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,2,4,2.0,1.0,1.0,1.0,0.5,1.0,1.0,10.0,225,11.601107533051296,11.6011075330513,0.0,True,11.649161819311063,0.004142215398216163,11.6011075330513,0.0,0.048054286259763046,0.0,0.0,0.0,698,9.976020010071807e-12,9.593881244995828e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,11.6011075330513,2,4,4,"['1', '2']",3.0,3,11.6011075330513,11.649161819311063,0.0,0.048054286259763046,12,1.6555767173853653e-16,2.4513724383723456e-13,1.7763568394002505e-15,369,0.0,0.0,4.2811976186385436e-11,2.250803710079907e-16,2.2026824808563106e-13,2.220446049250313e-16,0.0,1.7763568394002505e-15
K2_B4_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,2,4,3.0,1.5,1.0,1.0,0.5,1.0,1.0,10.0,225,22.623603935271998,22.62360393527201,0.0,True,22.62817499703572,0.00020204834635549382,22.62360393527201,0.0,0.004571061763712692,0.0,0.0,0.0,375,9.407585821463726e-12,8.735678846960582e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,22.62360393527201,2,4,4,"['1', '2']",3.0,3,22.62360393527201,22.62817499703572,0.0,0.004571061763712692,12,1.8876976262509337e-16,2.2026824808563106e-13,0.0,369,0.0,0.0,5.8058446938957786e-11,1.942890293094024e-16,3.090860900556436e-13,6.661338147750939e-16,4.440892098500626e-16,3.552713678800501e-15
K2_B4_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,2,4,1.0,0.25,2.0,1.0,1.0,1.0,1.0,10.0,225,1.60817477034901,1.6081747703490037,0.0,True,1.634565862450653,0.01641058707562958,1.6081747703490037,0.0,0.02639109210164925,0.0,0.0,0.0,343,9.64917035162216e-12,8.902212300654355e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.6081747703490037,2,4,4,"['1', '2']",3.0,3,1.6081747703490037,1.634565862450653,0.0,0.02639109210164925,12,1.942890293094024e-16,3.6585623419682634e-11,2.220446049250313e-16,369,0.0,2.220446049250313e-16,5.371258993136507e-13,3.5388358909926865e-16,9.281464485866309e-14,1.5543122344752192e-15,4.440892098500626e-16,2.220446049250313e-16
K2_B4_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,2,4,2.0,0.5,2.0,1.0,1.0,1.0,1.0,10.0,225,5.0819927549147765,5.081992754914763,0.0,True,5.154249337392514,0.0142181592856185,5.081998243131838,1.0799340585340586e-06,0.0722565824777508,5.488217074578472e-06,0.0,0.0,877,9.72022462519817e-12,9.439671266875393e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,5.081992754914763,2,4,4,"['1', '2']",3.0,3,5.081998243131838,5.154249337392514,5.488217074578472e-06,0.0722565824777508,12,1.2923689896027213e-16,1.8207657603852567e-13,0.0,369,0.0,1.1102230246251565e-16,1.9836576825582597e-11,1.7564075194265172e-16,1.8562928971732617e-13,8.881784197001252e-16,4.440892098500626e-16,0.0
K2_B4_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,2,4,3.0,0.75,2.0,1.0,1.0,1.0,1.0,10.0,225,14.440769622585883,14.440769622585881,0.0,True,14.472526857570346,0.002199137290771079,14.440780470108466,7.51173439282942e-07,0.03175723498446459,1.0847522585066827e-05,0.0,0.0,783,9.86233317235019e-12,9.540812584418745e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,14.440769622585881,2,4,4,"['1', '2']",3.0,3,14.440780470108466,14.472526857570346,1.0847522585066827e-05,0.03175723498446459,12,2.220446049250313e-16,1.9895196601282805e-13,1.7763568394002505e-15,369,0.0,2.220446049250313e-16,6.643574579356937e-11,1.5265566588595902e-16,2.007283228522283e-13,8.881784197001252e-16,4.440892098500626e-16,1.7763568394002505e-15
K2_B4_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,2,4,4.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,225,25.20711881493195,25.207118814931956,0.0,True,25.212824107171123,0.00022633654726911498,25.207121392277244,1.022467230122406e-07,0.005705292239166937,2.577345288301558e-06,0.0,0.0,483,9.819700608204585e-12,9.275247236928408e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,25.207118814931956,2,4,4,"['1', '2']",3.0,3,25.207121392277244,25.212824107171123,2.577345288301558e-06,0.005705292239166937,12,1.13751442618569e-16,3.481659405224491e-13,0.0,369,0.0,1.1102230246251565e-16,8.712319754522468e-11,1.8092793159941306e-16,3.410605131648481e-13,8.881784197001252e-16,4.440892098500626e-16,3.552713678800501e-15
K2_B4_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,2,4,6.0,1.5,2.0,1.0,1.0,1.0,1.0,10.0,225,45.80142779325469,45.80142779325469,0.0,True,45.8016997020617,5.936688442015079e-06,45.80142794927722,3.4064992626664798e-09,0.00027190880700800335,1.5602253000679411e-07,0.0,0.0,242,9.094947017729282e-12,8.057998712729386e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,45.80142779325469,2,4,4,"['1', '2']",3.0,3,45.80142794927722,45.8016997020617,1.5602253000679411e-07,0.00027190880700800335,12,1.6653345369377348e-16,3.481659405224491e-13,0.0,369,0.0,0.0,9.537615142107825e-11,1.942890293094024e-16,3.055333763768431e-13,0.0,0.0,0.0
K2_B4_lambda1_rho0p25_muvm4_muc1_hvm1_hc1_cb10,2,4,1.0,0.25,4.0,1.0,2.0,1.0,1.0,10.0,225,1.2819446748105916,1.2819446748105907,0.0,True,1.2906175173723045,0.0067653797641417535,1.2837051061279603,0.0013732506183457558,0.008672842561713745,0.0017604313173695818,0.0,0.0,381,9.968914582714206e-12,9.27059817801279e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,1.2819446748105907,2,4,4,"['1', '2']",3.0,3,1.2837051061279603,1.2906175173723045,0.0017604313173695818,0.008672842561713745,12,2.7755575615628914e-16,9.903189379656396e-14,2.220446049250313e-16,369,0.0,2.220446049250313e-16,5.000444502911705e-13,2.437286483747414e-16,9.747758156208874e-14,2.220446049250313e-16,5.551115123125783e-16,2.220446049250313e-16
K2_B4_lambda2_rho0p5_muvm4_muc1_hvm1_hc1_cb10,2,4,2.0,0.5,4.0,1.0,2.0,1.0,1.0,10.0,225,3.1421305250832394,3.1421305250832443,0.0,True,3.1711282362790914,0.009228678110080655,3.1516397196313264,0.0030263524930540723,0.028997711195847042,0.009509194548082078,0.0,0.0,889,9.897860309138196e-12,9.618861263049894e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,3.1421305250832443,2,4,4,"['1', '2']",3.0,3,3.1516397196313264,3.1711282362790914,0.009509194548082078,0.028997711195847042,12,2.0469737016526324e-16,1.7408297026122455e-13,0.0,369,0.0,1.1102230246251565e-16,1.0437428699106022e-11,4.874572967494828e-16,1.829647544582258e-13,4.440892098500626e-16,0.0,8.881784197001252e-16
K2_B4_lambda3_rho0p75_muvm4_muc1_hvm1_hc1_cb10,2,4,3.0,0.75,4.0,1.0,2.0,1.0,1.0,10.0,225,8.528411899618252,8.528411899618257,0.0,True,8.566466877489944,0.004462141172308445,8.541835221135084,0.00157395323711242,0.038054977871686546,0.013423321516826903,0.0,0.0,1274,9.9333874459262e-12,9.733991390703522e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,8.528411899618257,2,4,4,"['1', '2']",3.0,3,8.541835221135084,8.566466877489944,0.013423321516826903,0.038054977871686546,12,2.3266978621538925e-16,2.913225216616411e-13,0.0,369,0.0,0.0,6.217781844952697e-11,2.242130092700023e-16,3.6770586575585185e-13,0.0,0.0,0.0
K2_B4_lambda4_rho1_muvm4_muc1_hvm1_hc1_cb10,2,4,4.0,1.0,4.0,1.0,2.0,1.0,1.0,10.0,225,18.453282958764845,18.45328295876485,0.0,True,18.468797670289643,0.0008407561711087662,18.45838360322288,0.0002764085105850096,0.015514711524794222,0.005100644458032377,0.0,0.0,965,9.805489753489383e-12,9.541700762838445e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,18.45328295876485,2,4,4,"['1', '2']",3.0,3,18.45838360322288,18.468797670289643,0.005100644458032377,0.015514711524794222,12,1.7175117664885997e-16,3.836930773104541e-13,3.552713678800501e-15,369,0.0,0.0,1.1145928624500812e-10,6.136584296267955e-17,3.588240815588506e-13,0.0,4.440892098500626e-16,0.0
K2_B4_lambda6_rho1p5_muvm4_muc1_hvm1_hc1_cb10,2,4,6.0,1.5,4.0,1.0,2.0,1.0,1.0,10.0,225,39.39905543103276,39.399055431032764,0.0,True,39.400225338862796,2.969380400724232e-05,39.3993711752343,8.014004348309063e-06,0.0011699078300324572,0.0003157442015364609,0.0,0.0,453,9.762857189343777e-12,9.176659432341694e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,39.399055431032764,2,4,4,"['1', '2']",3.0,3,39.3993711752343,39.400225338862796,0.0003157442015364609,0.0011699078300324572,12,1.6653345369377348e-16,4.121147867408581e-13,7.105427357601002e-15,369,0.0,2.220446049250313e-16,1.4378542800841387e-10,2.220446049250313e-16,4.050093593832571e-13,8.881784197001252e-16,0.0,7.105427357601002e-15
K4_B1_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,4,1,0.5,0.25,1.0,1.0,0.25,1.0,1.0,10.0,100,1.3076939453682443,1.3076939453682448,0.0,True,1.3076939453682448,0.0,1.3076939453682448,0.0,0.0,0.0,0.0,0.0,213,9.203304784932698e-12,8.121558980889176e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,1.3076939453682448,1,3,1,['1'],5.0,5,1.3076939453682448,1.3076939453682448,0.0,0.0,5,6.938893903907228e-17,3.3084646133829665e-14,4.440892098500626e-16,125,0.0,2.220446049250313e-16,1.074007549561884e-11,1.8735013540549517e-16,6.17284001691587e-14,0.0,1.6653345369377348e-16,0.0
K4_B1_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,4,1,1.0,0.5,1.0,1.0,0.25,1.0,1.0,10.0,100,3.60007959192004,3.60007959192004,0.0,True,3.60007959192004,0.0,3.60007959192004,0.0,0.0,0.0,0.0,0.0,221,8.885336910680053e-12,7.901457266257239e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,3.60007959192004,1,3,1,['1'],5.0,5,3.60007959192004,3.60007959192004,0.0,0.0,5,4.336935744884106e-16,3.419486915845482e-14,1.3322676295501878e-15,125,0.0,2.220446049250313e-16,1.5437873202017727e-11,2.1510571102112408e-16,5.5067062021407764e-14,4.440892098500626e-16,3.3306690738754696e-16,1.3322676295501878e-15
K4_B1_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,4,1,1.5,0.75,1.0,1.0,0.25,1.0,1.0,10.0,100,6.724711079440894,6.724711079440891,0.0,True,6.724711079440891,0.0,6.724711079440891,0.0,0.0,0.0,0.0,0.0,231,9.414691248821327e-12,8.416600749683312e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,6.724711079440891,1,3,1,['1'],5.0,5,6.724711079440891,6.724711079440891,0.0,0.0,5,7.827770278755891e-17,4.884981308350689e-14,0.0,125,0.0,2.220446049250313e-16,1.9348966873167228e-11,9.540979117872439e-17,4.263256414560601e-14,2.220446049250313e-16,1.1102230246251565e-15,0.0
K4_B1_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,4,1,2.0,1.0,1.0,1.0,0.25,1.0,1.0,10.0,100,10.40194075736854,10.40194075736854,0.0,True,10.40194075736854,0.0,10.40194075736854,0.0,0.0,0.0,0.0,0.0,242,9.620748642191757e-12,8.65618687839742e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,10.40194075736854,1,3,1,['1'],5.0,5,10.40194075736854,10.40194075736854,0.0,0.0,5,2.6020852139652106e-16,6.217248937900877e-14,0.0,125,0.0,2.220446049250313e-16,2.2026824808563106e-11,1.214306433183765e-16,1.2612133559741778e-13,6.661338147750939e-16,4.440892098500626e-16,0.0
K4_B1_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,4,1,3.0,1.5,1.0,1.0,0.25,1.0,1.0,10.0,100,18.714019456494853,18.714019456494857,0.0,True,18.714019456494857,0.0,18.714019456494857,0.0,0.0,0.0,0.0,0.0,265,9.50706180447014e-12,8.643086246706844e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,18.714019456494857,1,3,1,['1'],5.0,5,18.714019456494857,18.714019456494857,0.0,0.0,5,1.3877787807814457e-16,9.947598300641403e-14,3.552713678800501e-15,125,0.0,2.220446049250313e-16,2.531663767513237e-11,9.71445146547012e-17,1.2079226507921703e-13,2.220446049250313e-16,0.0,0.0
K4_B1_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,4,1,1.0,0.25,2.0,1.0,0.5,1.0,1.0,10.0,100,2.1539796507217157,2.1539796507217175,0.0,True,2.1539796507217175,0.0,2.1539796507217175,0.0,0.0,0.0,0.0,0.0,268,9.684697488410166e-12,8.809952767308005e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,2.1539796507217175,1,3,1,['1'],5.0,5,2.1539796507217175,2.1539796507217175,0.0,0.0,5,2.983724378680108e-16,4.973799150320701e-14,4.440892098500626e-16,125,0.0,2.220446049250313e-16,1.3921752639589613e-11,2.185751579730777e-16,5.062616992290714e-14,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16
K4_B1_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,4,1,2.0,0.5,2.0,1.0,0.5,1.0,1.0,10.0,100,6.406511843555336,6.406511843555338,0.0,True,6.406511843555338,0.0,6.406511843555338,0.0,0.0,0.0,0.0,0.0,291,9.968914582714206e-12,9.143685808510327e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,6.406511843555338,1,3,1,['1'],5.0,5,6.406511843555338,6.406511843555338,0.0,0.0,5,8.326672684688674e-17,7.283063041541027e-14,0.0,125,0.0,1.1102230246251565e-16,2.7554847292776685e-11,2.1510571102112408e-16,2.220446049250313e-13,0.0,6.661338147750939e-16,0.0
K4_B1_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,4,1,3.0,0.75,2.0,1.0,0.5,1.0,1.0,10.0,100,12.455173043791524,12.455173043791524,0.0,True,12.455173043791524,0.0,12.455173043791524,0.0,0.0,0.0,0.0,0.0,314,9.43600753089413e-12,8.709477583579428e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,12.455173043791524,1,3,1,['1'],5.0,5,12.455173043791524,12.455173043791524,0.0,0.0,5,4.579669976578771e-16,8.881784197001252e-14,1.7763568394002505e-15,125,0.0,2.220446049250313e-16,3.7127634300304635e-11,3.5735303605122226e-16,1.1191048088221578e-13,4.440892098500626e-16,8.881784197001252e-16,0.0
K4_B1_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,4,1,4.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,100,19.720519197350786,19.72051919735079,0.0,True,19.72051919735079,0.0,19.72051919735079,0.0,0.0,0.0,0.0,0.0,334,9.72022462519817e-12,9.014788915351346e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,19.72051919735079,1,3,1,['1'],5.0,5,19.72051919735079,19.72051919735079,0.0,0.0,5,2.636779683484747e-16,1.3677947663381929e-12,3.552713678800501e-15,125,0.0,1.1102230246251565e-16,4.8256509899147204e-11,5.065392549852277e-16,1.2434497875801753e-13,4.440892098500626e-16,1.7763568394002505e-15,3.552713678800501e-15
K4_B1_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,4,1,6.0,1.5,2.0,1.0,0.5,1.0,1.0,10.0,100,36.38200480717903,36.38200480717902,0.0,True,36.38200480717902,0.0,36.38200480717902,0.0,0.0,0.0,0.0,0.0,371,9.478640095039736e-12,8.851586130731448e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,36.38200480717902,1,3,1,['1'],5.0,5,36.38200480717902,36.38200480717902,0.0,0.0,5,1.249000902703301e-16,8.029132914089132e-13,7.105427357601002e-15,125,0.0,2.220446049250313e-16,6.334488489301293e-11,9.020562075079397e-17,3.552713678800501e-13,4.440892098500626e-16,4.440892098500626e-16,1.4210854715202004e-14
K4_B1_lambda2_rho0p25_muvm4_muc1_hvm1_hc1_cb10,4,1,2.0,0.25,4.0,1.0,1.0,1.0,1.0,10.0,100,3.8548535546152887,3.854853554615288,0.0,True,3.854853554615288,0.0,3.854853554615288,0.0,0.0,0.0,0.0,0.0,389,9.396927680427325e-12,8.814254881528427e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,3.854853554615288,1,3,1,['1'],5.0,5,3.854853554615288,3.854853554615288,0.0,0.0,5,3.206256874582758e-16,5.551115123125783e-14,4.440892098500626e-16,125,0.0,2.220446049250313e-16,3.260813841166055e-11,1.5785983631388945e-16,4.085620730620576e-14,4.440892098500626e-16,6.661338147750939e-16,0.0
K4_B1_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb10,4,1,4.0,0.5,4.0,1.0,1.0,1.0,1.0,10.0,100,12.34213869223723,12.34213869223723,0.0,True,12.34213869223723,0.0,12.34213869223723,0.0,0.0,0.0,0.0,0.0,428,9.951151014320203e-12,9.38082944657026e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,12.34213869223723,1,3,1,['1'],5.0,5,12.34213869223723,12.34213869223723,0.0,0.0,5,2.8449465006019636e-16,3.5349501104064984e-13,1.7763568394002505e-15,125,0.0,2.220446049250313e-16,7.485390085548715e-11,1.457167719820518e-16,9.752199048307375e-13,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15
K4_B1_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb10,4,1,6.0,0.75,4.0,1.0,1.0,1.0,1.0,10.0,100,25.341378284416233,25.341378284416233,0.0,True,25.341378284416233,0.0,25.341378284416233,0.0,0.0,0.0,0.0,0.0,440,9.727330052555772e-12,9.179323967600794e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,25.341378284416233,1,3,1,['1'],5.0,5,25.341378284416233,25.341378284416233,0.0,0.0,5,2.1510571102112408e-16,4.156675004196586e-13,3.552713678800501e-15,125,0.0,1.1102230246251565e-16,1.0932765803772782e-10,3.469446951953614e-16,2.0250467969162855e-13,4.440892098500626e-16,8.881784197001252e-16,3.552713678800501e-15
K4_B1_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb10,4,1,8.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,100,41.33057269524885,41.33057269524884,0.0,True,41.33057269524884,0.0,41.33057269524884,0.0,0.0,0.0,0.0,0.0,440,9.620748642191757e-12,9.055423078052627e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,41.33057269524884,1,3,1,['1'],5.0,5,41.33057269524884,41.33057269524884,0.0,0.0,5,4.0245584642661925e-16,2.0605739337042905e-13,7.105427357601002e-15,125,0.0,2.220446049250313e-16,1.360831447527744e-10,3.469446951953614e-16,3.126388037344441e-13,1.7763568394002505e-15,8.881784197001252e-16,7.105427357601002e-15
K4_B1_lambda12_rho1p5_muvm4_muc1_hvm1_hc1_cb10,4,1,12.0,1.5,4.0,1.0,1.0,1.0,1.0,10.0,100,77.49295612624853,77.49295612624852,0.0,True,77.49295612624852,0.0,77.49295612624852,0.0,0.0,0.0,0.0,0.0,450,9.620748642191757e-12,9.071410289607229e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,77.49295612624852,1,3,1,['1'],5.0,5,77.49295612624852,77.49295612624852,0.0,0.0,5,1.3877787807814457e-16,5.542233338928781e-13,1.4210854715202004e-14,125,0.0,2.220446049250313e-16,1.780762204361963e-10,1.942890293094024e-16,4.405364961712621e-13,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B1_lambda2_rho0p25_muvm8_muc1_hvm1_hc1_cb10,4,1,2.0,0.25,8.0,1.0,2.0,1.0,1.0,10.0,100,2.6890395611220397,2.68903956112204,0.0,True,2.68903956112204,0.0,2.68903956112204,0.0,0.0,0.0,0.0,0.0,579,9.823253321883385e-12,9.41594024972403e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,2.68903956112204,1,3,1,['1'],5.0,5,2.68903956112204,2.68903956112204,0.0,0.0,5,1.8596777763557615e-16,5.861977570020827e-14,4.440892098500626e-16,125,0.0,2.220446049250313e-16,4.828359934094806e-11,1.0061396160665481e-16,6.927791673660977e-14,2.220446049250313e-16,4.440892098500626e-16,0.0
K4_B1_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb10,4,1,4.0,0.5,8.0,1.0,2.0,1.0,1.0,10.0,100,7.710295533472299,7.710295533472301,0.0,True,7.710295533472301,0.0,7.710295533472301,0.0,0.0,0.0,0.0,0.0,621,9.901413022816996e-12,9.512834964198191e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.0,1,uniform_tie_jsq_endpoint,7.710295533472301,1,3,1,['1'],5.0,5,7.710295533472301,7.710295533472301,0.0,0.0,5,1.5081252219273367e-16,1.3322676295501878e-13,8.881784197001252e-16,125,0.0,1.1102230246251565e-16,1.1164846824840424e-10,1.2750217548429532e-16,1.0391687510491465e-13,0.0,4.440892098500626e-16,8.881784197001252e-16
